github.com/AlDanial/cloc v 1.96  T=16.75 s (315.6 files/s, 121472.1 lines/s)
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
File                                                                                                                                                                                                                     blank        comment           code
../nutanix-era-airavata/era_common/nutanix_era/common/security/TZUtil.py                                                                                                                                                    21              0            117
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/era_server/curation/entities/ERADbServerDeregister.py                                                                                                           11             13            117
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/oracle_database/unix/generic/actions/oracle_log_catchup/main.yml                                                                                                27              6            117
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/oracle_database/unix/generic/actions/restore_database/main.yml                                                                                                  29              2            117
../nutanix-era-airavata/nutest/testcases/era/peer_auth/config.json                                                                                                                                                           0              0            117
../nutanix-era-airavata/ui/src/containers/Eula/eula.less                                                                                                                                                                    19              8            117
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/AnsibleModules/bin/ansi_era_dbserver_logical_cluster.py                                                                                                         13              6            116
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/common/utils/ShellUtil.py                                                                                                                                       21             27            116
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/mongodb_database/unix/generic/actions/register_mongodb_database/roles/register_si_database/tasks/main.yml                                                       25              0            116
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/mysql_database/unix/generic/actions/roles/perform_db_operation/tasks/main.yml                                                                                   23              7            116
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/oracle_database/unix/generic/actions/patch_os_oracle_database/roles/patch_other_nodes/tasks/main.yml                                                            26              2            116
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/postgres_database/unix/generic/actions/clone_postgres_database/roles/clone_db/tasks/main.yml                                                                    30              2            116
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/dto/ha/ERAHaDTO.java                                                                                                                                                   38              1            116
../nutanix-era-airavata/mgmt_app/test/com/nutanix/era/controllers/v2/ERADBServerControllerTest.java                                                                                                                         16              3            116
../nutanix-era-airavata/nutest/workflows/nutanix/era/testlib/era/era_agent.py                                                                                                                                               13             70            116
../nutanix-era-airavata/setup/server_scripts/cluster/object_store_broker.py                                                                                                                                                 19              0            116
../nutanix-era-airavata/ui/src/components/Modals/databases/DbTags.jsx                                                                                                                                                        9              4            116
../nutanix-era-airavata/ui/src/data/DataURLConstants.js                                                                                                                                                                     38              4            116
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/oracle_database/unix/generic/actions/create_standby_database/roles/configure_primary/tasks/main.yml                                                             15              4            115
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/oracle_database/unix/generic/actions/provision_oracle_database/roles/configure_clusterware/tasks/main.yml                                                       14              4            115
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/register_host/windows/driver.json                                                                                                                                0              0            115
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/drive/entities/EraDriveDisk.java                                                                                                                                       34              5            115
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/model/metadata/ERALeaderMetadata.java                                                                                                                                  30              1            115
../nutanix-era-airavata/mgmt_app/test/com/nutanix/era/dto/entities/resources/EraNetworkCRUDActionDTOTest.java                                                                                                               29              0            115
../nutanix-era-airavata/nutest/thirdparty_tools/nutest_linter/validators/function_ordering_validator.py                                                                                                                     43             47            115
../nutanix-era-airavata/nutest/tools/cluster_monitor/cluster_assignment_json/gemini03.json                                                                                                                                   0              0            115
../nutanix-era-airavata/ui/src/pages/administration/Topology.less                                                                                                                                                            4              4            115
../nutanix-era-airavata/era_common/nutanix_era/common/ntnx/NetworkUtil.py                                                                                                                                                   15              4            114
../nutanix-era-airavata/era_common/nutanix_era/common/version/ERAVersionUtil.py                                                                                                                                             18              1            114
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/oracle_database/unix/generic/actions/restore_database/driver.json                                                                                                1              0            114
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/postgres_database/unix/generic/actions/provision_postgres_database/roles/deploy-etcd/tasks/main.yml                                                             34             21            114
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/engines/clonestats/ERACloneStatsEngine.java                                                                                                                            12              3            114
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/service/api/ERASnapshotServiceAPI.java                                                                                                                                 41             12            114
../nutanix-era-airavata/nutest/resources/era/payload/api/v0.8/database_add/postgres_database/payload.json                                                                                                                    0              0            114
../nutanix-era-airavata/nutest/tools/Jenkins_build_airavata.sh                                                                                                                                                              28             11            114
../nutanix-era-airavata/nutest/tools/cluster_monitor/cluster_assignment_json/tomahawk.json                                                                                                                                   0              0            114
../nutanix-era-airavata/tests/era_cli/nutanix_era/era_cli/client/cli_framework/Entities/test_Upgrade.py                                                                                                                     12              4            114
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/common/os_patch/zypper_utils.py                                                                                                                                 28             12            113
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/mongodb_database/unix/generic/actions/refresh_clone/roles/rollback/tasks/main.yml                                                                               21             11            113
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/oracle_database/unix/generic/actions/clone_oracle_database/roles/standby_db_init/tasks/main.yml                                                                 24              4            113
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/dto/accesspolicy/ERAAccessPolicyDTO.java                                                                                                                               13              8            113
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/dto/entities/timemachine/EraTimeMachineSlaDetails.java                                                                                                                 15              4            113
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/dto/task/cluster/DeregisterClusterTaskInfoDTO.java                                                                                                                     27              7            113
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/dto/task/host/ERAHostUpdateIPTaskDTO.java                                                                                                                              15              0            113
../nutanix-era-airavata/nutest/testcases/era/dbserver/postgres/test_dbserver_pg_negative.py                                                                                                                                 20             70            113
../nutanix-era-airavata/nutest/testcases/era/ssl/postgres/postgres_ha/test_postgres_ha_ssl.py                                                                                                                                9             18            113
../nutanix-era-airavata/nutest/workflows/nutanix/era/testlib/era/era_operations.py                                                                                                                                          21             13            113
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/oracle_database/unix/generic/actions/register_oracle_database/roles/activate_database/tasks/main.yml                                                            17              3            112
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/saphana_database/unix/generic/actions/register_saphana_application/driver.json                                                                                   0              0            112
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/saphana_database/unix/generic/actions/snapshot_saphana_database/main.yml                                                                                        26              0            112
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/dto/entities/timemachine/EraTimeMachineClusterAssocUpdateResponseDTO.java                                                                                              29              1            112
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/dto/task/cluster/ChangeClusterAffinityTaskInfoDTO.java                                                                                                                 30              3            112
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/entities/filters/ERASkeletonVgFilter.java                                                                                                                              23              1            112
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/timemachine/engines/TimeMachineMgmtEngine.java                                                                                                                         11              3            112
../nutanix-era-airavata/nutest/setup/setup_macos_packages.sh                                                                                                                                                                25             13            112
../nutanix-era-airavata/nutest/workflows/nutanix/era/testlib/era/config.py                                                                                                                                                  16             83            112
../nutanix-era-airavata/setup/vm_setup/era_server/upgrade_server_config_file.py                                                                                                                                             22              1            112
../nutanix-era-airavata/ui/src/pages/timeMachines/time-machines.less                                                                                                                                                        19              4            112
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/common/utils/helpers/SecurePropertyUtils.py                                                                                                                     20              6            111
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/era_server/curation/entities/EraDBServerCuration.py                                                                                                             12              6            111
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/oracle_database/unix/generic/actions/create_oracle_db_server/roles/dbserver_rollback/tasks/main.yml                                                             15              5            111
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/cache/EraClusterManagementServerCache.java                                                                                                                             20              0            111
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/cache/EraRoleCache.java                                                                                                                                                16             27            111
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/controllers/v2/DatabaseCacheController.java                                                                                                                            23             17            111
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/dto/drivers/DriverDTO.java                                                                                                                                             59             96            111
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/dto/entities/database/ERADatabaseNode.java                                                                                                                             23              0            111
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/exp/ERAErrorCode.java                                                                                                                                                  27             28            111
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/model/sla/engine/purge/EraSlaPurgeEngine.java                                                                                                                          22              5            111
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/telemetry/adapter/ERAOperationTelemetryAdapter.java                                                                                                                    22              8            111
../nutanix-era-airavata/mgmt_app/test/com/nutanix/era/stepgen/EraOperationCheckEngineTest.java                                                                                                                              16              7            111
../nutanix-era-airavata/nutest/testcases/era/dbserver/upgrade/test_upgrade_prereqs.py                                                                                                                                       12             43            111
../nutanix-era-airavata/nutest/testcases/era/platform/profiles/test_profiles.py                                                                                                                                             34             53            111
../nutanix-era-airavata/ui/src/REST/profiles.js                                                                                                                                                                             18              4            111
../nutanix-era-airavata/ui/src/components/HeaderNav/HeaderNav.less                                                                                                                                                          21              5            111
../nutanix-era-airavata/ui/src/pages/administration/Topology.jsx                                                                                                                                                             7              4            111
../nutanix-era-airavata/ui/src/tools/FetchUtil.js                                                                                                                                                                           10              4            111
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/common/era/ClusteredTimeMachine/ERATimeMachineClusterAssoc.py                                                                                                    7              0            110
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/era_server/health_check/checks/StorageResourceCheck.py                                                                                                           6              4            110
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/mongodb_database/unix/generic/actions/patch_os_mongodb_database/roles/patch_mongodb_database/tasks/main.yml                                                     25              1            110
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/mongodb_database/unix/generic/actions/restore_mongodb_database/roles/post_tasks/tasks/main.yml                                                                  20              6            110
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/mysql_database/unix/generic/actions/clone_mysql_database/roles/clone_db/tasks/main.yml                                                                          34              8            110
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/oracle_database/unix/generic/actions/create_oracle_db_server/roles/dbserver_attach_software_disk/tasks/main.yml                                                 16              4            110
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/postgres_database/unix/generic/actions/refresh_clone/main.yml                                                                                                   31              4            110
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/controllers/ERAAlertController.java                                                                                                                                    20             68            110
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/dao/impl/postgres/RegistrationPostgresImpl.java                                                                                                                        13              8            110
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/dto/entities/database/ERADatabaseNodeDTO.java                                                                                                                          14              3            110
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/model/info/ERADatabaseGroupInfoUpdateDTO.java                                                                                                                          24              6            110
../nutanix-era-airavata/nutest/resources/era/payload/api/v0.9/endpoints.json                                                                                                                                                15              0            110
../nutanix-era-airavata/nutest/testcases/era/dbserver/mariadb/test_dbserver_mariadb_add.py                                                                                                                                  18             52            110
../nutanix-era-airavata/nutest/workflows/nutanix/era/testlib/common/prism_repository.py                                                                                                                                     15             62            110
../nutanix-era-airavata/nutest/workflows/nutanix/era/testlib/common/vcenter.py                                                                                                                                              11             66            110
../nutanix-era-airavata/setup/server_scripts/helper_scripts/platform/tomcat_log_analyser.py                                                                                                                                 15             23            110
../nutanix-era-airavata/setup/vm_setup/MS/postgresql/mgmtsrv-automation.sh                                                                                                                                                  19             18            110
../nutanix-era-airavata/ui/src/components/timemachines/TmDatabaseList.jsx                                                                                                                                                    2              5            110
../nutanix-era-airavata/era_common/nutanix_era/common/mgmt_server/EraTagUtil.py                                                                                                                                             14              5            109
../nutanix-era-airavata/era_common/nutanix_era/common/storage_monitor/space_usage_check.py                                                                                                                                  23              4            109
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/era_ha/era_repo_ha/roles/add_hosts/tasks/main.yml                                                                                                               18              2            109
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/oracle_database/unix/generic/actions/roles/perform_db_operation/templates/prepare_patch_database_sh.j2                                                          24              6            109
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/dao/impl/postgres/ERAEntityAssocPostgresImpl.java                                                                                                                      14              1            109
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/drive/entities/dto/EraDriveDTO.java                                                                                                                                    18              6            109
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/model/entities/ERALogicalDBServer.java                                                                                                                                 25              2            109
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/rb/ERAMessage.java                                                                                                                                                     16             15            109
../nutanix-era-airavata/nutest/resources/era/payload/api/v0.8/database_provision/postgres_database/payload.json                                                                                                              0              0            109
../nutanix-era-airavata/nutest/workflows/workflow_longevity_dbgroup.py                                                                                                                                                      14             35            109
../nutanix-era-airavata/setup/upgrade/scripts/Utils/DataMigration/DataMigrationOrchestrator.py                                                                                                                              21             18            109
../nutanix-era-airavata/tests/era_drivers/nutanix_era/era_drivers/common/nutanix/test_TestConnectionUtil.py                                                                                                                 14              9            109
../nutanix-era-airavata/ui/src/components/Modals/admin/MultiClusterHa_Cluster.jsx                                                                                                                                            5             41            109
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/saphana_database/unix/generic/actions/refresh_clone/roles/rollback/tasks/main.yml                                                                               22             11            108
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/dao/api/DBServerClusterDAO.java                                                                                                                                        31              5            108
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/drive/engine/EraLogProcessingScheduler.java                                                                                                                            24             14            108
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/dto/task/database/DatabaseNodeDeregisterInfo.java                                                                                                                      29             20            108
../nutanix-era-airavata/mgmt_app/test/com/nutanix/era/controllers/v2/ERAConfigControllerTest.java                                                                                                                           28              6            108
../nutanix-era-airavata/nutest/testcases/era/time_machine/test_time_machine_size.py                                                                                                                                         14             32            108
../nutanix-era-airavata/setup/upgrade/scripts/logger/era_logger.py                                                                                                                                                          22              4            108
../nutanix-era-airavata/tests/setup/upgrade/scripts/mgmt_server/test_GenericUtil.py                                                                                                                                         12              1            108
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/dto/cloud/ClusterVlan.java                                                                                                                                             20              1            107
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/dto/common/EraProfilePropertyDef.java                                                                                                                                  28             17            107
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/dto/entities/protection/ProtectionDomainCurationInfo.java                                                                                                              28              0            107
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/dto/entities/snapshot/ERAReplicateSnapshotTaskInfoDTO.java                                                                                                             19              6            107
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/model/ea/EraStaticEaPolicy.java                                                                                                                                        17              1            107
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/model/sla/schedules/ERAWeeklySchedule.java                                                                                                                             16              1            107
../nutanix-era-airavata/mgmt_app/test/com/nutanix/era/controllers/v2/ERAHighAvailabilityControllerTest.java                                                                                                                 15              3            107
../nutanix-era-airavata/tests/era_common/nutanix_era/common/database/postgres/test_postgres_utils.py                                                                                                                        23            214            107
../nutanix-era-airavata/era_cli/nutanix_era/era_cli/client/cli_framework/Entities/User.py                                                                                                                                   21              6            106
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/orchestrators/log_catchup/metadata_log_file_parser.py                                                                                                           23             23            106
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/patch_db_server/patch_dbserver.py                                                                                                                               20              6            106
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/postgres_database/unix/generic/actions/patch_os_postgres_database/roles/patch_postgres_database/tasks/main.yml                                                  19              2            106
../nutanix-era-airavata/era_server_cli/nutanix_era/era_server_cli/client/cli_framework/Abstraction/AbstractEntity.py                                                                                                        18              1            106
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/model/entities/ERAHost.java                                                                                                                                            25             19            106
../nutanix-era-airavata/nutest/tools/update_security_scan_status.py                                                                                                                                                         24             43            106
../nutanix-era-airavata/nutest/workflows/nutanix/era/testlib/era/ndb_object.py                                                                                                                                              23             58            106
../nutanix-era-airavata/setup/vm_setup/era_server/era_metadata/profiles/dbparam_oracle.json                                                                                                                                  0              0            106
../nutanix-era-airavata/setup/vm_setup/era_server/manage_vm_with_vlan.py                                                                                                                                                    15              0            106
../nutanix-era-airavata/setup/vm_setup/era_server/qcow_build/scripts/deploy_script/get_ip_update_era_agent_config_file.py                                                                                                   22             15            106
../nutanix-era-airavata/ui/src/pages/administration/leftMenuItems.jsx                                                                                                                                                        9              4            106
../nutanix-era-airavata/configure-repo.sh                                                                                                                                                                                   15             11            105
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/orchestrators/timemachine_sla_update/timemachine_sla_update.py                                                                                                  25              6            105
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/orchestrators/vss/hardware_provider/vstorinterface.h                                                                                                            31              8            105
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/postgres_database/unix/generic/actions/restore_database/roles/ha_pre_tasks/tasks/main.yml                                                                       23              6            105
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/saphana_database/unix/generic/actions/register_saphana_database/roles/rollback/tasks/main.yml                                                                   13              8            105
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/cache/ERATimeZoneCache.java                                                                                                                                            15             30            105
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/controllers/EraLcmController.java                                                                                                                                      15              3            105
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/dao/api/GenericDAO.java                                                                                                                                                35             94            105
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/drive/entities/dto/EraDriveUtils.java                                                                                                                                  13              8            105
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/dto/entities/clone/ERACloneNewDTO.java                                                                                                                                 11              3            105
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/dto/lcm/EraLcmManifest.java                                                                                                                                            24              4            105
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/service/impl/ERARemoteSiteServiceImpl.java                                                                                                                             16              1            105
../nutanix-era-airavata/nutest/testcases/era/dbserver/postgres/test_dbserver_pg_create.py                                                                                                                                   17             44            105
../nutanix-era-airavata/nutest/tools/update_coverage_job_status.py                                                                                                                                                          24             43            105
../nutanix-era-airavata/nutest/unit_test/workflows/nutanix/era/testlib/database/oracle/test_oracle_database.py                                                                                                              20             22            105
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/AnsibleRoles/get_hosts_info/tasks/main.yml                                                                                                                      15              2            104
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/oracle_database/unix/generic/actions/register_oracle_application/main.yml                                                                                       24              8            104
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/oracle_database/unix/generic/actions/roles/perform_db_operation/templates/clone_dbsoftware_sh.j2                                                                20              2            104
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/orchestrators/restore_source/restore_standalone_orchestrator.py                                                                                                 22             10            104
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/orchestrators/restore_source/storage_space_restore_copy_based_strategy.py                                                                                       28             25            104
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/postgres_database/unix/generic/actions/provision_postgres_database/roles/get_hosts_info/tasks/main.yml                                                          16              2            104
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/controllers/ERADownloadController.java                                                                                                                                 16             27            104
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/dto/config/EraConfigEntry.java                                                                                                                                         25              1            104
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/dto/entities/host/EraHostDependencyScriptDTO.java                                                                                                                      27              0            104
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/dto/profile/EraProfileIPCountDef.java                                                                                                                                  25             57            104
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/entities/filters/ERADBServerLogicalClusterFilter.java                                                                                                                  23              2            104
../nutanix-era-airavata/mgmt_app/test/com/nutanix/era/alert/engine/SchedulersExecutionAlertTest.java                                                                                                                        20              1            104
../nutanix-era-airavata/mgmt_app/test/com/nutanix/era/dao/impl/postgres/ApplicationTypePostgresImplTest.java                                                                                                                20              0            104
../nutanix-era-airavata/nutest/eratest.sh                                                                                                                                                                                    8              3            104
../nutanix-era-airavata/nutest/testcases/era/http_headers/test_header.py                                                                                                                                                    14             47            104
../nutanix-era-airavata/setup/inline_register_host/windows/setup/scripts/register_host_to_server.py                                                                                                                         19              2            104
../nutanix-era-airavata/tests/era_drivers/nutanix_era/era_drivers/common/era/ClusteredTimeMachine/sample_dbreg_appinfos/esx_solo_db_reg/prism/VirtualDiskUtil/virtual_disks.json                                             0              0            104
../nutanix-era-airavata/tests/era_drivers/nutanix_era/era_drivers/common/era/ClusteredTimeMachine/sample_dbreg_appinfos/esx_vg_disks/prism/VirtualDiskUtil/virtual_disks.json                                                0              0            104
../nutanix-era-airavata/tests/era_drivers/nutanix_era/era_drivers/common/era/ClusteredTimeMachine/sample_dbreg_appinfos/esx_win_solo_db_reg/prism/VirtualDiskUtil/virtual_disks.json                                         0              0            104
../nutanix-era-airavata/tests/era_drivers/nutanix_era/era_drivers/common/era/ClusteredTimeMachine/sample_dbreg_appinfos/esx_win_vg_disks/prism/VirtualDiskUtil/virtual_disks.json                                            0              0            104
../nutanix-era-airavata/ui/src/components/common/PrePostCommand.jsx                                                                                                                                                          5              4            104
../nutanix-era-airavata/ui/src/pages/administration/GenerateBundle.less                                                                                                                                                      1              4            104
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/mongodb_database/unix/generic/actions/mongodb_log_catchup/roles/auto_extend/tasks/main.yml                                                                      25              1            103
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/mysql_database/unix/generic/actions/refresh_clone/roles/rollback/tasks/main.yml                                                                                 21             12            103
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/oracle_database/unix/generic/actions/remove_dbserver/remove_dbserver.py                                                                                         28              2            103
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/oracle_database/unix/generic/actions/roles/perform_db_operation/templates/create_pdb_sh.j2                                                                      20              7            103
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/saphana_database/unix/generic/actions/clone_saphana_database/roles/db_recovery/templates/recovery.j2                                                            21              3            103
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/cache/EraSchedulerCache.java                                                                                                                                           18             10            103
